0.823387,0.084892,0.908054,0.767298,0.116181,0.252007,0.527197,0.650374,0.241893,0.280717,0.480104,0.968622,0.988613,0.905883,0.912067,0.269519,0.970910,0.385430,0.625803,0.069363,0.895496,0.391064,0.844539,0.228664,0.478049,0.411739,0.862155,0.741507,0.096350,0.846402,0.118154,0.981537,0.436165,0.677156,0.439432,0.994357,0.739304,0.975778,0.930548,0.088263,0.100449,0.183194,0.007801,0.726686,0.365550,0.843724,0.114658,0.844295,0.735498,0.335449,0.251468,0.827840,0.576780,0.885534,0.497220,0.341603,0.682093,0.673964,0.071275,0.050293,0.329243,0.868679,0.072502,0.733930,0.714606,0.940315,0.851869,0.100915,0.491954,0.379898,0.784265,0.764039,0.242800,0.708440,0.151336,0.174991,0.250632,0.676516,0.444070,0.158953,0.719531,0.299699,0.371740,0.055910,0.131133,0.241823,0.342948,0.000254,0.538744,0.746508,0.407067,0.632536,0.979848,0.818361,0.902718,0.248006,0.563242,0.559509,0.290692,0.118277,0.621461,0.011126,0.736192,0.501565,0.419257,0.323077,0.000136,0.590647,0.610787,0.996880,0.856800,0.312510,0.621622,0.749818,0.443072,0.659773,0.377354,0.688102,0.938302,0.877022,0.396080,0.704639,0.501902,0.538379,0.856434,0.795062,0.184339,0.039760,0.769920,0.422965,0.833565,0.036474,0.913567,0.676031,0.735386,0.826770,0.759627,0.869041,0.259783,0.400114,0.380047,0.489104,0.784097,0.651080,0.691634,0.427439,0.783525,0.470318,0.271085,0.221612,0.918183,0.177396,0.665862,0.215111,0.307180,0.327587,0.466191,0.957800,0.695479,0.879390,0.071058,0.112527,0.238263,0.067184,0.633862,0.562308,0.549959,0.938672,0.598898,0.514155,0.060822,0.741176,0.183602,0.776919,0.436753,0.628921,0.601710,0.193049,0.079223,0.546980,0.931290,0.411940,0.416486,0.744655,0.498943,0.948759,0.551977,0.361073,0.063263,0.637730,0.988472,0.755913,0.812147,0.245726,0.970427,0.926805,0.015474,0.931533,0.967000,0.083367,0.286840,0.700083,0.671975,0.537746,0.144294,0.359938,0.434517,0.662652,0.887940,0.599202,0.723075,0.506455,0.290455,0.250096,0.530486,0.153642,0.692682,0.377531,0.806471,0.909159,0.366398,0.169383,0.407750,0.341285,0.702699,0.606323,0.777882,0.128615,0.837404,0.596962,0.058495,0.137756,0.112335,0.300442,0.648368,0.570444,0.625580,0.922569,0.681022,0.906487,0.828198,0.262786,0.318252,0.678688,0.143415,0.344317,0.725370,0.954151,0.144988,0.304476,0.646410,0.896241,0.399100,0.842168,0.093190,0.751269
0.810315,0.664692,0.541508,0.550694,0.110190,0.850838,0.280545,0.467788,0.905222,0.265575,0.200756,0.770191,0.231629,0.331644,0.407482,0.617881,0.957892,0.893036,0.444348,0.328965,0.200643,0.173923,0.069269,0.117240,0.872009,0.156692,0.392951,0.883111,0.838933,0.207712,0.928305,0.255600,0.984805,0.226857,0.403497,0.918667,0.509003,0.395678,0.054752,0.467666,0.372413,0.713230,0.877610,0.308433,0.232465,0.324708,0.942207,0.170928,0.898011,0.382591,0.743694,0.490512,0.556684,0.373879,0.984210,0.506771,0.460288,0.448022,0.714106,0.905497,0.556549,0.855875,0.391455,0.422183,0.637622,0.304195,0.966761,0.860425,0.060212,0.930144,0.822756,0.599455,0.053135,0.361557,0.803698,0.650289,0.131726,0.278428,0.080292,0.377650,0.405772,0.407724,0.280624,0.183005,0.397672,0.545629,0.613541,0.904452,0.413928,0.505484,0.149274,0.304377,0.483938,0.074879,0.205594,0.361608,0.604105,0.786854,0.205887,0.683283,0.022132,0.774072,0.307097,0.765750,0.151522,0.367278,0.704915,0.180694,0.983776,0.597379,0.914460,0.740153,0.155357,0.937234,0.158506,0.965598,0.238208,0.065831,0.557347,0.443513,0.786670,0.303377,0.648440,0.645969,0.900393,0.126108,0.915753,0.363057,0.285399,0.283559,0.476774,0.248453,0.408879,0.495084,0.128334,0.863803,0.484764,0.114530,0.271847,0.451265,0.986370,0.275752,0.314734,0.760405,0.773763,0.319667,0.073623,0.867498,0.978888,0.599965,0.875486,0.234664,0.837214,0.722710,0.681645,0.944517,0.798154,0.881073,0.577729,0.602065,0.571983,0.044975,0.482920,0.013316,0.455614,0.994730,0.341291,0.046318,0.679357,0.726054,0.410976,0.299521,0.674944,0.150633,0.342627,0.344964,0.791703,0.559258,0.894680,0.557391,0.622362,0.538153,0.552584,0.032574,0.784709,0.781626,0.026109,0.936566,0.302502,0.125466,0.990704,0.599775,0.890195,0.543563,0.426569,0.717826,0.648756,0.574242,0.325556,0.955100,0.843250,0.471684,0.505880,0.646864,0.149147,0.053749,0.223105,0.673049,0.626831,0.793217,0.525737,0.936577,0.820179,0.549938,0.432334,0.061116,0.287581,0.417915,0.634028,0.290290,0.857805,0.195245,0.856054,0.677629,0.211955,0.365501,0.160602,0.386714,0.321829,0.611145,0.843932,0.590416,0.398720,0.293813,0.681578,0.699163,0.365214,0.091840,0.079249,0.778931,0.307158,0.533606,0.810594,0.707478,0.722873,0.999463,0.179256,0.010555,0.127548,0.890261,0.814546,0.282539,0.882656,0.043013,0.200478,0.778749
0.309856,0.217953,0.802562,0.667231,0.345146,0.107626,0.774710,0.175385,0.461513,0.000596,0.457771,0.917694,0.198341,0.085224,0.860247,0.015107,0.249901,0.293951,0.948738,0.741672,0.044040,0.964904,0.893873,0.044295,0.750112,0.797244,0.132855,0.016625,0.549672,0.768905,0.251553,0.020242,0.607884,0.175006,0.131335,0.735368,0.617708,0.433235,0.674131,0.912861,0.092251,0.711053,0.888043,0.354011,0.745445,0.992333,0.505089,0.052790,0.540331,0.428754,0.483479,0.003825,0.746104,0.456162,0.222800,0.921309,0.304129,0.636995,0.467577,0.523711,0.147318,0.938168,0.125771,0.779465,0.577579,0.982051,0.461551,0.800409,0.532846,0.887400,0.089387,0.615700,0.567537,0.270507,0.621008,0.691684,0.342233,0.513455,0.829002,0.040522,0.302764,0.138175,0.999060,0.924623,0.978037,0.110332,0.581624,0.242730,0.211359,0.247985,0.107085,0.762504,0.002224,0.763633,0.783389,0.814945,0.616622,0.146688,0.754221,0.511893,0.489502,0.256849,0.726331,0.985043,0.727737,0.211814,0.869857,0.998955,0.634940,0.562484,0.448942,0.658793,0.339615,0.842676,0.606529,0.693841,0.503611,0.648391,0.284824,0.728013,0.541627,0.862453,0.513125,0.064676,0.291194,0.646762,0.509367,0.118163,0.208968,0.170912,0.407581,0.746481,0.248733,0.906418,0.989853,0.602834,0.459478,0.353937,0.928640,0.921640,0.203286,0.386488,0.878428,0.466353,0.849344,0.637897,0.669276,0.735538,0.313474,0.241942,0.694755,0.389753,0.284535,0.204422,0.119036,0.684403,0.341559,0.930604,0.652631,0.914860,0.728150,0.593790,0.013893,0.185784,0.893049,0.260898,0.005233,0.506790,0.996199,0.622524,0.164649,0.584061,0.585190,0.556988,0.463769,0.650868,0.008085,0.837433,0.993329,0.461297,0.150903,0.852254,0.613279,0.137883,0.683686,0.132574,0.230162,0.806654,0.677569,0.975965,0.591862,0.143523,0.853233,0.326179,0.128355,0.932631,0.630199,0.073949,0.246888,0.823909,0.797920,0.319355,0.801298,0.929117,0.129697,0.294129,0.549505,0.486110,0.860089,0.310054,0.520323,0.308441,0.339167,0.896515,0.391723,0.080257,0.741700,0.848210,0.140069,0.331694,0.203045,0.810093,0.381397,0.915156,0.073744,0.907452,0.249475,0.506232,0.802409,0.984560,0.264948,0.547895,0.836193,0.145644,0.760292,0.138406,0.307484,0.373880,0.048007,0.892172,0.657167,0.103807,0.301216,0.469793,0.755855,0.341323,0.779702,0.476492,0.464188,0.514089,0.504970,0.226377,0.806855,0.293465,0.075416,0.770059
0.230997,0.794719,0.636879,0.477918,0.293705,0.369815,0.639317,0.445360,0.136820,0.465108,0.016564,0.734063,0.347769,0.746795,0.943418,0.251335,0.847321,0.613563,0.554806,0.272860,0.815225,0.419530,0.299998,0.590899,0.315458,0.151033,0.277810,0.017538,0.758195,0.465624,0.980698,0.417826,0.826542,0.748780,0.762061,0.038838,0.715255,0.166876,0.624199,0.249720,0.464853,0.073360,0.895652,0.793792,0.251244,0.644149,0.743148,0.361536,0.456646,0.306026,0.589703,0.798262,0.035435,0.940688,0.094141,0.670289,0.308446,0.124979,0.369873,0.029168,0.241110,0.414109,0.556049,0.134706,0.000806,0.659797,0.297416,0.344637,0.534463,0.629400,0.185031,0.110137,0.556675,0.734561,0.339655,0.013395,0.734646,0.184290,0.072059,0.880494,0.609568,0.591984,0.292842,0.591504,0.017659,0.106826,0.662519,0.734323,0.258442,0.339222,0.812152,0.760828,0.604938,0.113183,0.888110,0.374802,0.356160,0.261624,0.526760,0.222389,0.288409,0.518521,0.839428,0.886541,0.267839,0.258029,0.163822,0.444608,0.614545,0.578553,0.310201,0.070805,0.283187,0.921037,0.447160,0.035419,0.262324,0.797268,0.749602,0.733771,0.441243,0.382274,0.862177,0.692273,0.807984,0.676075,0.592167,0.684350,0.551234,0.220303,0.520987,0.193764,0.494743,0.728760,0.618159,0.614993,0.044854,0.774618,0.160138,0.964920,0.654585,0.104318,0.133551,0.979418,0.790420,0.344157,0.126388,0.529460,0.271039,0.443725,0.005745,0.183568,0.152051,0.332390,0.977806,0.896517,0.919046,0.027286,0.531564,0.655434,0.575637,0.180013,0.179867,0.439280,0.508802,0.748677,0.264985,0.824327,0.862717,0.207858,0.356597,0.613182,0.818692,0.014025,0.397011,0.916897,0.789652,0.836408,0.119696,0.584531,0.917478,0.901633,0.268799,0.776048,0.739222,0.009900,0.442912,0.959343,0.016620,0.357691,0.913120,0.295552,0.462401,0.068057,0.138274,0.077587,0.781298,0.230575,0.044876,0.831401,0.340478,0.380488,0.207728,0.219213,0.186778,0.288331,0.775948,0.011122,0.341360,0.109869,0.199715,0.480559,0.812261,0.235910,0.957755,0.820594,0.092407,0.248976,0.651962,0.120689,0.354398,0.017759,0.294002,0.424758,0.356859,0.583372,0.059247,0.772041,0.355842,0.036162,0.075512,0.615485,0.609683,0.233637,0.515741,0.716673,0.315238,0.574840,0.620186,0.122213,0.129332,0.868688,0.826015,0.310501,0.208445,0.690255,0.382873,0.915687,0.416888,0.370561,0.580932,0.245882,0.645355,0.888082,0.765040,0.636657
0.676592,0.672921,0.219594,0.589217,0.201156,0.232020,0.420085,0.092430,0.799208,0.510142,0.028525,0.804740,0.474135,0.374369,0.047943,0.861809,0.138056,0.479064,0.747709,0.480818,0.127922,0.439711,0.913765,0.312338,0.249621,0.061212,0.634211,0.956823,0.691944,0.213686,0.462842,0.019892,0.503724,0.599068,0.362054,0.789913,0.657946,0.100234,0.801740,0.106711,0.066540,0.154457,0.524578,0.332159,0.030259,0.800647,0.574905,0.209358,0.665381,0.559629,0.713738,0.309303,0.577124,0.623641,0.973161,0.294554,0.704125,0.509520,0.549351,0.267426,0.345328,0.536116,0.333151,0.758332,0.532826,0.287627,0.104136,0.796012,0.062421,0.256758,0.866164,0.195479,0.043355,0.922027,0.470627,0.849826,0.249955,0.518340,0.377950,0.534025,0.332231,0.627069,0.039941,0.246923,0.649099,0.320931,0.148092,0.108876,0.669668,0.909000,0.063285,0.048529,0.275319,0.390747,0.193221,0.902017,0.551193,0.371091,0.151998,0.726990,0.664702,0.130957,0.382568,0.570621,0.451703,0.253902,0.112681,0.702713,0.875128,0.239382,0.476983,0.894776,0.068295,0.725382,0.732997,0.124505,0.890904,0.318225,0.000352,0.609965,0.019245,0.197676,0.832972,0.123741,0.676863,0.199561,0.452233,0.742306,0.152071,0.667052,0.884673,0.752423,0.866752,0.202893,0.867780,0.387768,0.793208,0.123122,0.026024,0.952476,0.602929,0.431951,0.572415,0.306188,0.963362,0.170186,0.938169,0.509099,0.730047,0.657536,0.803115,0.730356,0.961286,0.157448,0.718357,0.328800,0.593687,0.352895,0.163898,0.413111,0.251292,0.514464,0.887986,0.592490,0.869925,0.556580,0.921050,0.402142,0.781764,0.576928,0.111259,0.693399,0.254463,0.595787,0.566052,0.676438,0.585998,0.316412,0.041771,0.358715,0.945866,0.035278,0.855264,0.092647,0.796844,0.844167,0.104863,0.638000,0.594971,0.920388,0.674699,0.361172,0.721044,0.898876,0.043486,0.645797,0.321795,0.302222,0.917810,0.778448,0.241934,0.180388,0.419296,0.589159,0.438896,0.035754,0.455343,0.987042,0.478741,0.162399,0.112854,0.682897,0.444022,0.698244,0.465419,0.593305,0.146786,0.502110,0.016497,0.587142,0.107330,0.267690,0.484277,0.476225,0.308493,0.121622,0.869234,0.342379,0.614340,0.445736,0.145112,0.153032,0.502718,0.433677,0.113914,0.456130,0.140122,0.577597,0.848804,0.376255,0.479247,0.465237,0.503645,0.518128,0.263796,0.957676,0.293658,0.593760,0.227776,0.572356,0.091273,0.017278,0.151033,0.432735,0.530480,0.317394
0.191901,0.154143,0.194659,0.699049,0.878061,0.931995,0.324767,0.930460,0.088943,0.671049,0.793853,0.401188,0.895178,0.201380,0.947126,0.779376,0.922358,0.111115,0.760951,0.676736,0.377110,0.802946,0.708890,0.054676,0.070446,0.346483,0.688491,0.865854,0.683912,0.257375,0.266433,0.420841,0.339344,0.109996,0.302588,0.242647,0.590576,0.190476,0.028507,0.275282,0.837143,0.303568,0.382433,0.655802,0.671769,0.536959,0.785382,0.060082,0.894420,0.172986,0.807918,0.289623,0.821463,0.229428,0.867007,0.743558,0.775355,0.202974,0.165979,0.421864,0.807671,0.020111,0.991426,0.288243,0.758166,0.277653,0.992963,0.153624,0.967329,0.647572,0.153716,0.752365,0.866861,0.387713,0.347443,0.616894,0.683598,0.058148,0.280463,0.777580,0.346750,0.412569,0.484696,0.810204,0.484644,0.992334,0.096108,0.823097,0.403374,0.942599,0.884634,0.899400,0.907895,0.039260,0.074979,0.364538,0.962020,0.294279,0.004798,0.093108,0.692679,0.993027,0.523826,0.208695,0.280814,0.459293,0.463728,0.160667,0.425877,0.270899,0.631191,0.944636,0.191209,0.253793,0.313026,0.649799,0.379361,0.180513,0.705470,0.529270,0.978112,0.092002,0.201160,0.571375,0.274186,0.477414,0.128488,0.656282,0.501167,0.314457,0.533564,0.290994,0.328923,0.490324,0.522522,0.190177,0.299148,0.351230,0.921594,0.959665,0.833373,0.217320,0.114547,0.385264,0.543116,0.651081,0.961990,0.156434,0.091819,0.796816,0.401264,0.727990,0.261272,0.955101,0.886146,0.731814,0.801015,0.057422,0.029925,0.153793,0.916615,0.872182,0.630252,0.283674,0.001269,0.070686,0.040672,0.694594,0.002215,0.672155,0.753404,0.742940,0.182162,0.260163,0.851067,0.528303,0.044396,0.094879,0.215060,0.055126,0.687573,0.963510,0.432838,0.297292,0.743807,0.787362,0.083601,0.491621,0.335995,0.206068,0.745984,0.242179,0.806705,0.881428,0.990299,0.420563,0.160973,0.594143,0.985329,0.833086,0.262635,0.938967,0.277479,0.606076,0.295974,0.493287,0.106973,0.332982,0.742323,0.304663,0.968761,0.662410,0.595560,0.671265,0.266801,0.156701,0.991786,0.841314,0.613015,0.833151,0.849640,0.569393,0.155019,0.594107,0.771986,0.598513,0.747557,0.582974,0.279906,0.904535,0.241091,0.106987,0.742167,0.601999,0.000199,0.526855,0.204147,0.149061,0.564802,0.367238,0.903870,0.437786,0.972048,0.318579,0.990839,0.484298,0.050792,0.029669,0.595282,0.688880,0.204287,0.366103,0.367224,0.133724,0.685908,0.958122
0.671740,0.844503,0.606287,0.656762,0.077062,0.788016,0.122726,0.982979,0.621845,0.136611,0.649484,0.531965,0.814096,0.866230,0.275341,0.541627,0.725211,0.644878,0.583895,0.617670,0.421164,0.484203,0.793222,0.541333,0.427356,0.528790,0.395880,0.769963,0.508031,0.749740,0.263115,0.087272,0.309108,0.445839,0.423248,0.550560,0.804470,0.838240,0.145939,0.984911,0.989904,0.194412,0.830129,0.920829,0.302841,0.609261,0.039788,0.968963,0.256084,0.570916,0.706735,0.132641,0.817455,0.843293,0.920106,0.507743,0.914250,0.599067,0.797827,0.161005,0.814072,0.243509,0.727318,0.840504,0.105054,0.235799,0.307748,0.104322,0.822035,0.475357,0.154021,0.723672,0.536862,0.637182,0.161786,0.484452,0.151341,0.753954,0.074547,0.915212,0.450817,0.713926,0.397483,0.686125,0.722539,0.431534,0.458845,0.752024,0.681115,0.077353,0.964967,0.181802,0.874293,0.954393,0.603990,0.755063,0.377162,0.070479,0.235441,0.815684,0.246764,0.286646,0.519330,0.950882,0.737722,0.356549,0.766122,0.251594,0.891837,0.458447,0.266158,0.437066,0.027309,0.677024,0.999645,0.364974,0.162556,0.696864,0.644946,0.959628,0.474172,0.108700,0.383443,0.437534,0.992618,0.497252,0.766208,0.211147,0.663372,0.259951,0.776124,0.661309,0.602874,0.285331,0.747314,0.949356,0.075083,0.516153,0.194559,0.864241,0.254807,0.785422,0.701691,0.615420,0.561719,0.454260,0.715959,0.772017,0.596576,0.398345,0.457385,0.627213,0.220383,0.951527,0.620480,0.966373,0.576076,0.961562,0.630414,0.400210,0.835674,0.851798,0.868156,0.610298,0.023081,0.667697,0.128756,0.822277,0.139864,0.927178,0.110962,0.006079,0.897005,0.240902,0.690527,0.282775,0.732954,0.133658,0.677542,0.817736,0.297556,0.431539,0.976727,0.608576,0.260240,0.368584,0.098195,0.388134,0.741821,0.772968,0.728058,0.963016,0.973415,0.462932,0.744282,0.862365,0.587369,0.611315,0.265465,0.755034,0.059349,0.441650,0.393897,0.388388,0.907134,0.967147,0.547265,0.335122,0.495958,0.273479,0.479596,0.697316,0.918513,0.447577,0.434891,0.773760,0.360964,0.407921,0.596340,0.005327,0.044394,0.761646,0.358197,0.168017,0.557174,0.540595,0.534975,0.366368,0.986491,0.300440,0.333972,0.027171,0.214601,0.232306,0.850637,0.834717,0.534543,0.700659,0.731227,0.211843,0.193830,0.598989,0.393863,0.142972,0.435049,0.313068,0.167133,0.623897,0.148293,0.075293,0.992334,0.654323,0.149480,0.195323,0.846515,0.186745
0.948669,0.980964,0.129167,0.825340,0.145890,0.005398,0.384831,0.456901,0.381692,0.355640,0.581184,0.165936,0.965771,0.107493,0.664442,0.600113,0.827427,0.004539,0.302172,0.840157,0.995283,0.871965,0.553828,0.712683,0.765930,0.905024,0.629564,0.174200,0.154993,0.641453,0.322512,0.232074,0.260314,0.862421,0.961952,0.053319,0.463358,0.671883,0.534728,0.306263,0.826506,0.817841,0.142278,0.594473,0.586115,0.537723,0.414343,0.334894,0.764603,0.786786,0.122997,0.611464,0.682161,0.770270,0.900545,0.474110,0.157681,0.710047,0.372380,0.704737,0.948512,0.835006,0.025962,0.577691,0.216433,0.835619,0.035947,0.931264,0.817178,0.094580,0.825409,0.734389,0.728225,0.903357,0.058780,0.483298,0.657408,0.711516,0.572637,0.255471,0.528009,0.794670,0.603746,0.955607,0.343828,0.380530,0.652760,0.322171,0.920103,0.824107,0.769277,0.997848,0.141487,0.816318,0.624863,0.059273,0.578940,0.256580,0.900471,0.737205,0.585088,0.216708,0.289290,0.372800,0.801069,0.466976,0.562102,0.765213,0.570498,0.357313,0.000800,0.623623,0.687502,0.431367,0.996007,0.603591,0.632093,0.326644,0.268130,0.651253,0.717680,0.236972,0.330605,0.495826,0.483372,0.279773,0.372473,0.194498,0.682667,0.121962,0.765128,0.265279,0.710814,0.364936,0.004199,0.493631,0.596847,0.114264,0.007691,0.776726,0.066651,0.406201,0.996018,0.744842,0.715896,0.090511,0.075323,0.451955,0.334769,0.583670,0.759164,0.445170,0.537672,0.637383,0.527864,0.471683,0.572454,0.220228,0.557785,0.517547,0.623266,0.862974,0.318453,0.979330,0.829006,0.724304,0.843149,0.918435,0.321090,0.640580,0.822689,0.924480,0.327641,0.282229,0.532062,0.051478,0.215297,0.403200,0.311692,0.774963,0.499554,0.649699,0.844604,0.110013,0.163995,0.317130,0.759320,0.178610,0.729573,0.235849,0.445835,0.731085,0.784001,0.020281,0.573057,0.292847,0.358005,0.637614,0.622813,0.080108,0.105013,0.890593,0.517113,0.388217,0.971192,0.968705,0.939904,0.873815,0.504538,0.748694,0.314593,0.645878,0.794536,0.519695,0.006048,0.049588,0.565379,0.671844,0.170794,0.026110,0.944857,0.630522,0.702281,0.318564,0.063949,0.156497,0.030702,0.543064,0.558472,0.870134,0.606041,0.700842,0.781112,0.204382,0.711577,0.411731,0.706397,0.606860,0.136128,0.964402,0.902326,0.514769,0.383248,0.522644,0.223671,0.473692,0.455967,0.102500,0.273687,0.154000,0.250845,0.253198,0.106638,0.933597,0.082626,0.089150
0.049849,0.167443,0.874688,0.875632,0.341939,0.949037,0.906851,0.078293,0.834266,0.979702,0.523578,0.815105,0.208036,0.552431,0.366115,0.214401,0.517852,0.593776,0.540908,0.230783,0.319686,0.361741,0.820842,0.403472,0.693784,0.012934,0.591661,0.676674,0.377791,0.984185,0.093118,0.634097,0.072958,0.563892,0.364485,0.079722,0.270484,0.542774,0.807593,0.542796,0.620121,0.077508,0.700300,0.800988,0.602398,0.512133,0.247433,0.853843,0.157699,0.656318,0.435749,0.350074,0.393137,0.477409,0.055093,0.169497,0.656604,0.339231,0.444947,0.554335,0.343687,0.072739,0.642003,0.510045,0.880636,0.050900,0.591689,0.296648,0.466404,0.467941,0.185469,0.444233,0.076963,0.287254,0.275421,0.059022,0.046813,0.976427,0.860215,0.822971,0.967385,0.946788,0.138909,0.470459,0.533636,0.891259,0.141777,0.068494,0.042787,0.981901,0.273338,0.198135,0.411751,0.507872,0.798937,0.745192,0.541894,0.545187,0.770191,0.327008,0.720594,0.232851,0.331199,0.909012,0.911490,0.808422,0.146810,0.142832,0.317916,0.669768,0.971957,0.226111,0.607975,0.679165,0.483031,0.799350,0.848008,0.596568,0.105725,0.949276,0.672018,0.078845,0.721338,0.165663,0.376502,0.604436,0.286022,0.724600,0.548795,0.555776,0.179649,0.879772,0.947176,0.201982,0.195953,0.706644,0.196095,0.530330,0.551223,0.761234,0.658257,0.088292,0.339855,0.003345,0.615410,0.651109,0.785701,0.053762,0.339631,0.853532,0.984294,0.087720,0.778466,0.800644,0.372901,0.866629,0.305676,0.279485,0.338116,0.267963,0.087558,0.643284,0.653614,0.237122,0.056323,0.511549,0.682586,0.689339,0.500513,0.654393,0.966832,0.940134,0.800068,0.769929,0.710389,0.968235,0.565792,0.168167,0.433163,0.881786,0.401757,0.112696,0.135511,0.403673,0.801484,0.673864,0.239518,0.096953,0.510086,0.228312,0.508480,0.298360,0.895595,0.510107,0.817531,0.088591,0.593457,0.589398,0.600320,0.459384,0.976395,0.463309,0.432199,0.653454,0.521203,0.929015,0.530479,0.897335,0.924418,0.205256,0.352173,0.691175,0.678766,0.682329,0.752911,0.449170,0.391653,0.435752,0.563868,0.180708,0.480426,0.276968,0.234976,0.495950,0.690036,0.869733,0.459087,0.738653,0.320412,0.725553,0.518625,0.615251,0.233724,0.751175,0.444980,0.615951,0.231195,0.351811,0.473475,0.615055,0.274294,0.813626,0.678135,0.846249,0.630802,0.199443,0.001179,0.907536,0.376334,0.759932,0.654137,0.599824,0.946392,0.865188,0.894181,0.280354
0.843641,0.606945,0.186200,0.449565,0.492700,0.393503,0.918595,0.857643,0.685229,0.919789,0.977575,0.949664,0.535266,0.505637,0.028713,0.277623,0.397349,0.106690,0.786243,0.681477,0.085160,0.511365,0.760000,0.847039,0.148046,0.352533,0.261364,0.167357,0.780223,0.130710,0.367596,0.222737,0.909543,0.984365,0.199942,0.651655,0.095405,0.962554,0.838947,0.610621,0.765608,0.492559,0.131304,0.109532,0.600306,0.678456,0.762268,0.699632,0.244905,0.054073,0.473148,0.139700,0.214912,0.900630,0.363801,0.493030,0.930671,0.554457,0.499942,0.581971,0.353864,0.256379,0.627500,0.012899,0.600891,0.760711,0.455421,0.549284,0.302843,0.629255,0.795573,0.371250,0.733927,0.406746,0.827107,0.171849,0.844880,0.957440,0.554755,0.173248,0.817754,0.883385,0.079518,0.285767,0.143876,0.398316,0.347275,0.123420,0.484425,0.167918,0.187123,0.114925,0.186917,0.293918,0.433963,0.072327,0.437577,0.527753,0.269713,0.254063,0.009258,0.545064,0.815529,0.574891,0.692370,0.907451,0.059863,0.192892,0.085649,0.123215,0.935333,0.507711,0.307933,0.951446,0.428070,0.628905,0.142756,0.843157,0.294661,0.334581,0.916616,0.776274,0.006758,0.625879,0.862809,0.968283,0.715110,0.186659,0.166026,0.891445,0.219672,0.078355,0.936917,0.535634,0.241933,0.913949,0.858454,0.559520,0.793466,0.308650,0.896649,0.984762,0.743594,0.179502,0.899236,0.101162,0.538958,0.314238,0.906873,0.190663,0.070991,0.422385,0.041348,0.982473,0.240817,0.996488,0.903930,0.843923,0.246525,0.831300,0.359373,0.153400,0.443325,0.225180,0.694219,0.669679,0.553817,0.460516,0.127940,0.073351,0.730635,0.034924,0.322036,0.410999,0.449020,0.578203,0.534968,0.977968,0.733026,0.722920,0.542150,0.125769,0.992066,0.787917,0.468944,0.260626,0.957610,0.036072,0.827123,0.963042,0.475593,0.278582,0.861613,0.885484,0.264556,0.409860,0.103422,0.969392,0.319154,0.195678,0.316231,0.042660,0.174069,0.689609,0.929496,0.885071,0.271230,0.992778,0.904394,0.244690,0.114631,0.139545,0.355035,0.838924,0.756816,0.354992,0.426730,0.615207,0.141762,0.647390,0.509124,0.795561,0.226073,0.330555,0.531653,0.494220,0.624852,0.905979,0.280007,0.707978,0.531201,0.071689,0.603373,0.147451,0.673635,0.998019,0.378534,0.191468,0.261578,0.384457,0.992304,0.380053,0.802918,0.703963,0.574321,0.693089,0.176243,0.828391,0.637326,0.307828,0.353783,0.932457,0.455693,0.341132,0.952288,0.886751
